Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
93.401,4.07,0.29,38.0,4.08,100.3,0.0,0.984,1.79,0.594,1.000,0.00,2.34,83,28,35.0,839,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.30,0.000
93.479,4.07,0.29,38.0,4.09,100.3,0.0,1.023,1.79,0.594,1.000,0.00,0.78,83,28,36.0,841,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
93.557,4.09,0.29,181.3,4.10,100.3,0.0,0.984,1.79,0.594,1.000,0.00,2.34,83,28,35.0,839,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
93.634,4.10,0.29,181.3,4.08,100.3,0.0,1.008,1.79,0.594,1.000,0.00,2.34,83,28,35.0,848,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.30,0.000
93.712,4.08,0.29,35.9,4.06,100.3,0.0,1.008,1.79,0.594,1.000,0.00,2.34,83,28,35.0,854,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.34,0.000
93.789,4.06,0.28,37.9,4.07,100.3,0.0,0.992,1.79,0.594,1.000,0.00,0.78,83,28,36.0,856,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.30,0.000
93.867,4.07,0.28,38.0,4.09,100.3,0.0,1.000,1.79,0.594,1.000,0.00,2.34,83,28,36.0,854,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
93.946,4.09,0.28,36.0,4.09,100.3,0.0,1.008,1.79,0.594,1.000,0.00,2.34,83,28,37.0,859,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.28,0.000
94.024,4.09,0.29,181.3,4.07,100.3,0.0,0.992,1.79,0.594,1.000,0.00,2.34,83,28,37.0,859,0,13.92,12.0,39.0,0.50,0.0,0.0,0.00,1.34,0.000
94.101,4.07,0.28,36.5,4.06,100.3,0.0,0.984,1.79,0.594,1.000,0.00,2.34,83,28,35.0,848,0,13.92,12.0,39.0,0.50,0.0,0.0,0.00,1.32,0.000
94.180,4.06,0.29,38.4,4.08,100.3,0.0,1.016,1.79,0.594,1.000,0.00,0.78,83,28,36.0,850,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.28,0.000
94.258,4.08,0.29,37.1,4.10,100.3,0.0,0.977,1.79,0.594,1.000,0.00,2.34,83,28,35.0,840,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
94.335,4.10,0.29,181.3,4.09,100.3,0.0,1.016,1.79,0.594,1.000,0.00,0.78,83,28,35.0,839,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.28,0.000
94.412,4.10,0.29,181.3,4.08,100.3,0.0,0.977,1.79,0.594,1.000,0.00,0.78,83,28,36.0,843,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.32,0.000
94.490,4.08,0.29,36.1,4.07,100.3,0.0,0.969,1.79,0.594,1.000,0.00,2.34,83,28,35.0,842,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.34,0.000
94.568,4.07,0.30,38.1,4.08,100.3,0.0,1.008,1.79,0.594,1.000,0.00,0.78,83,28,36.0,827,0,13.92,12.0,39.0,0.50,0.0,0.0,0.00,1.30,0.000
94.645,4.08,0.29,38.7,4.10,100.3,0.0,0.984,1.79,0.594,1.000,0.00,0.78,83,28,35.0,830,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
94.723,4.09,0.29,37.3,4.11,100.3,0.0,0.992,1.79,0.594,1.000,0.00,0.78,83,28,35.0,830,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
94.803,4.11,0.29,181.3,4.10,100.3,0.0,0.992,1.79,0.594,1.000,0.00,0.78,83,28,38.0,835,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.28,0.000
94.882,4.10,0.29,36.1,4.08,100.3,0.0,1.008,1.79,0.594,1.000,0.00,0.78,83,28,36.0,823,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.32,0.000
94.960,4.08,0.30,36.7,4.07,100.3,0.0,0.977,1.79,0.594,1.000,0.00,0.78,83,28,37.0,818,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.34,0.000
95.038,4.08,0.30,39.1,4.08,100.3,0.0,1.008,1.79,0.594,1.000,0.00,0.78,83,28,36.0,818,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.32,0.000
95.115,4.07,0.30,181.3,4.08,100.3,0.0,0.977,1.79,0.594,1.000,0.00,2.34,83,28,35.0,812,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.30,0.000
95.193,4.08,0.30,181.3,4.11,100.3,0.0,1.016,1.79,0.594,1.000,0.00,2.34,83,28,38.0,824,0,13.84,12.0,39.0,0.50,0.0,0.0,0.00,1.26,0.000
95.272,4.11,0.30,37.5,4.14,100.3,0.0,1.016,1.79,0.594,1.000,0.00,0.00,83,28,37.0,830,0,13.84,12.0,39.0,0.50,0.0,0.0,1.17,1.30,0.000
95.351,4.34,0.31,38.5,4.39,100.3,0.0,0.961,1.79,0.594,1.000,0.00,2.34,83,28,39.0,840,0,13.84,12.0,27.0,0.50,0.0,0.0,3.52,1.54,0.000
95.428,5.51,0.39,45.5,5.62,103.5,0.0,1.008,2.05,0.594,1.000,0.00,0.00,83,28,46.0,858,0,13.84,27.0,26.0,0.50,0.0,0.0,3.52,1.66,0.000
95.506,6.78,0.46,54.4,6.88,103.5,14.8,0.977,2.56,0.594,1.000,0.00,0.00,83,28,50.0,860,0,13.84,25.0,25.0,0.50,0.0,0.0,3.52,1.62,0.000
95.583,7.62,0.53,181.3,7.71,103.5,14.8,0.984,2.56,0.586,1.000,0.00,0.00,83,28,56.0,894,0,13.92,25.0,25.0,0.50,0.0,0.0,3.52,1.54,0.000
95.661,9.45,0.56,56.5,9.42,103.5,14.8,0.977,2.82,0.594,1.000,0.00,1.56,83,28,56.0,1057,0,13.92,26.0,27.0,0.50,0.0,0.0,3.52,1.62,0.000
95.740,10.26,0.55,55.5,10.63,103.5,14.8,1.008,2.56,0.594,1.000,0.00,0.00,83,28,55.0,1202,0,13.92,27.0,29.0,0.50,0.0,0.0,3.52,1.60,0.000
95.818,11.38,0.53,55.1,11.29,103.5,14.5,0.898,2.56,0.594,1.000,0.00,0.00,83,28,52.0,1323,0,13.92,29.0,30.0,0.50,0.0,0.0,3.52,1.60,0.000
95.896,11.48,0.49,181.3,11.68,103.5,13.7,0.867,2.30,0.594,1.000,0.00,0.00,83,28,54.0,1498,0,13.84,30.0,32.0,0.50,0.0,0.0,3.52,1.60,0.000
95.975,11.46,0.44,181.3,11.58,103.5,13.7,0.859,2.30,0.602,1.000,0.00,-0.78,83,28,48.0,1651,0,13.92,32.0,33.0,0.50,0.0,0.0,3.52,1.62,0.000
96.052,11.35,0.40,43.5,11.24,103.5,13.3,0.906,2.05,0.594,1.000,0.00,-0.78,84,28,43.0,1748,0,13.92,33.0,35.0,0.50,0.0,0.0,3.52,1.60,0.000
96.130,10.99,0.37,39.5,11.03,103.5,13.3,0.945,2.05,0.594,1.000,0.00,-0.78,84,28,39.0,1840,0,13.84,35.0,36.0,0.50,0.0,0.0,3.52,1.62,0.000
96.207,10.73,0.34,40.0,10.78,103.5,13.3,0.906,1.79,0.594,1.000,0.00,-1.56,84,28,38.0,1919,0,13.84,36.0,37.0,0.50,0.0,0.0,3.52,1.62,0.000
96.287,10.55,0.33,36.4,10.55,103.5,12.9,0.945,1.79,0.594,1.000,0.00,-1.56,84,28,36.0,1976,0,13.84,37.0,37.0,0.50,0.0,0.0,3.52,1.62,0.000
96.364,10.38,0.31,181.3,10.42,103.5,12.9,0.922,1.79,0.594,1.000,0.00,-1.56,84,28,35.0,2028,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
96.442,10.32,0.30,32.5,10.29,103.5,12.9,0.914,1.79,0.594,1.000,0.00,-2.34,84,28,35.0,2067,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
96.519,10.24,0.29,35.3,10.21,103.5,12.5,0.891,1.79,0.594,1.000,0.00,-2.34,84,28,35.0,2106,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
96.597,10.16,0.29,32.0,10.18,103.5,12.5,0.922,1.54,0.594,1.000,0.00,-2.34,84,28,32.0,2137,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
96.675,10.14,0.28,181.3,10.16,103.5,12.5,0.891,1.54,0.594,1.000,0.00,-3.12,84,28,33.0,2169,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
96.754,10.11,0.28,181.3,10.09,103.5,12.5,0.930,1.54,0.594,1.000,0.00,-3.12,84,28,32.0,2195,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
96.831,10.07,0.27,31.2,10.07,103.5,12.5,0.945,1.54,0.594,1.000,0.00,-3.12,84,28,29.0,2202,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
96.909,10.06,0.27,32.1,10.01,103.5,12.5,0.914,1.54,0.594,1.000,0.00,-3.91,84,28,30.0,2210,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
96.987,10.03,0.27,32.0,10.01,103.5,12.1,0.969,1.54,0.594,1.000,0.00,-3.91,84,28,32.0,2212,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.065,10.03,0.27,30.7,10.03,103.5,12.1,0.945,1.54,0.594,1.000,0.00,-2.34,84,28,32.0,2218,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.143,10.01,0.27,181.3,10.03,103.5,12.1,1.023,1.54,0.594,1.000,0.00,-2.34,84,28,29.0,2225,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.221,9.99,0.27,31.2,10.02,103.5,12.1,1.016,1.54,0.594,1.000,0.00,-1.56,84,28,32.0,2232,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.298,9.98,0.27,33.1,9.99,103.5,12.1,1.039,1.54,0.594,1.000,0.00,-1.56,84,28,33.0,2239,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
97.377,10.00,0.27,32.7,9.99,103.5,12.1,1.023,1.54,0.594,1.000,0.00,-0.78,84,28,29.0,2248,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
97.455,10.00,0.27,181.3,10.00,103.5,12.1,1.062,1.54,0.594,1.000,0.00,0.00,84,28,32.0,2255,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.533,9.97,0.27,181.3,9.96,103.5,12.1,1.031,1.54,0.594,1.000,0.00,0.00,84,28,28.0,2255,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.611,10.00,0.27,31.2,9.98,103.5,12.1,1.023,1.54,0.594,1.000,0.00,0.78,84,28,32.0,2260,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.689,10.01,0.26,30.5,10.01,103.5,12.1,1.070,1.54,0.594,1.000,0.00,0.78,84,28,33.0,2266,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.768,10.03,0.26,33.1,10.01,103.5,12.1,1.016,1.54,0.594,1.000,0.00,1.56,84,28,29.0,2275,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.845,10.01,0.26,32.4,10.02,103.5,12.1,1.055,1.54,0.594,1.000,0.00,1.56,84,28,29.0,2282,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
97.922,10.02,0.26,181.3,9.98,103.5,12.1,1.016,1.54,0.594,1.000,0.00,2.34,84,28,30.0,2288,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.001,10.00,0.26,32.1,10.00,103.5,12.1,1.023,1.54,0.594,1.000,0.00,2.34,84,28,30.0,2297,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.079,10.03,0.26,31.7,10.02,103.5,12.1,1.016,1.54,0.594,1.000,0.00,3.12,84,28,29.0,2310,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.156,10.00,0.26,32.7,10.00,103.5,12.1,1.031,1.54,0.594,1.000,0.00,3.12,84,28,30.0,2315,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.234,10.00,0.26,181.3,9.97,103.5,12.1,1.000,1.54,0.594,1.000,0.00,3.91,84,28,30.0,2319,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.312,10.00,0.26,181.3,10.00,103.5,12.1,0.992,1.54,0.594,1.000,0.00,3.91,84,28,28.0,2331,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.390,10.01,0.26,31.9,9.98,103.5,12.1,1.031,1.54,0.594,1.000,0.00,4.69,84,28,29.0,2338,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.468,9.97,0.25,30.1,9.97,103.5,12.1,0.992,1.54,0.594,1.000,0.00,4.69,84,28,28.0,2346,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.546,9.98,0.25,31.1,9.97,103.5,12.1,0.984,1.54,0.594,1.000,0.00,5.47,84,28,29.0,2354,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.624,9.98,0.25,29.6,9.97,103.5,12.1,0.992,1.54,0.594,1.000,0.00,5.47,84,28,30.0,2364,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.702,9.97,0.25,181.3,9.95,103.5,12.1,1.016,1.54,0.594,1.000,0.00,6.25,84,28,29.0,2373,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
98.781,9.97,0.25,29.7,9.95,103.5,12.1,1.016,1.54,0.594,1.000,0.00,6.25,84,28,30.0,2378,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
98.859,9.94,0.25,30.3,9.94,103.5,12.1,0.969,1.54,0.594,1.000,0.00,7.03,84,28,29.0,2384,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
98.937,9.95,0.25,30.7,9.97,103.5,12.1,0.969,1.54,0.594,1.000,0.00,5.47,84,28,29.0,2389,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
99.014,9.92,0.25,181.3,9.94,103.5,12.1,0.977,1.54,0.594,1.000,0.00,5.47,84,28,28.0,2389,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
99.092,9.91,0.25,181.3,9.93,103.5,12.1,0.953,1.54,0.594,1.000,0.00,5.47,84,28,30.0,2395,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.60,0.000
99.169,9.92,0.25,28.4,9.91,103.5,12.1,0.953,1.54,0.594,1.000,0.00,4.69,84,28,29.0,2392,0,13.84,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
99.248,9.93,0.25,30.5,9.91,103.5,12.1,0.969,1.54,0.594,1.000,0.00,4.69,84,28,28.0,2398,0,13.92,38.0,38.0,0.50,0.0,0.0,3.52,1.62,0.000
99.326,9.89,0.25,30.7,9.88,103.5,12.1,0.953,1.54,0.594,1.000,0.00,4.69,84,28,27.0,2394,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.62,0.000
99.403,9.87,0.25,28.7,9.85,103.5,11.3,0.977,1.54,0.594,1.000,0.00,3.91,84,28,29.0,2402,0,13.92,39.0,39.0,0.50,0.0,0.0,3.12,1.60,0.000
99.481,9.81,0.24,181.3,9.79,103.5,11.3,0.953,1.54,0.594,1.000,0.00,3.91,84,28,29.0,2392,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
99.560,9.75,0.24,30.1,9.75,103.5,11.3,0.953,1.54,0.594,1.000,0.00,6.25,84,28,29.0,2392,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
99.638,9.75,0.24,30.7,9.77,103.5,11.3,0.992,1.54,0.594,1.000,0.00,6.25,84,28,27.0,2388,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
99.716,9.72,0.24,28.9,9.74,103.5,11.3,0.984,1.54,0.594,1.000,0.00,7.03,84,28,27.0,2381,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
99.793,9.68,0.24,181.3,9.70,103.5,11.3,0.992,1.54,0.594,1.000,0.00,4.69,84,28,27.0,2374,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
99.871,9.68,0.24,181.3,9.68,103.5,11.3,0.992,1.54,0.594,1.000,0.00,7.03,84,28,27.0,2372,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
99.950,9.67,0.24,27.7,9.65,103.5,11.3,0.992,1.54,0.594,1.000,0.00,7.03,84,28,27.0,2371,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.028,9.64,0.24,29.7,9.62,103.5,11.3,0.977,1.54,0.594,1.000,0.00,7.03,84,28,27.0,2368,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.105,9.58,0.24,30.7,9.55,103.5,11.3,0.984,1.54,0.594,1.000,0.00,5.47,84,28,27.0,2363,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
100.184,9.58,0.24,28.7,9.56,103.5,11.3,0.953,1.54,0.594,1.000,0.00,5.47,84,28,27.0,2352,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.60,0.000
100.262,9.56,0.24,181.3,9.55,103.5,11.3,0.977,1.54,0.594,1.000,0.00,4.69,84,28,28.0,2355,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.340,9.54,0.24,27.7,9.52,103.5,11.3,0.977,1.54,0.594,1.000,0.00,4.69,84,28,28.0,2350,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.418,9.50,0.24,28.3,9.50,103.5,11.3,0.945,1.54,0.594,1.000,0.00,4.69,84,28,28.0,2344,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.496,9.50,0.24,28.9,9.49,103.5,11.3,0.969,1.54,0.594,1.000,0.00,4.69,84,28,29.0,2340,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.576,9.49,0.24,181.3,9.48,103.5,11.3,0.953,1.54,0.594,1.000,0.00,3.91,84,28,27.0,2335,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.653,9.49,0.24,181.3,9.49,103.5,11.3,0.969,1.54,0.594,1.000,0.00,3.91,84,28,27.0,2330,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.731,9.48,0.24,29.1,9.47,103.5,11.3,0.961,1.54,0.594,1.000,0.00,3.91,84,28,28.0,2327,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.810,9.51,0.24,30.1,9.51,103.5,11.3,0.969,1.54,0.594,1.000,0.00,3.12,84,28,29.0,2324,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.887,9.42,0.24,30.0,9.45,103.5,11.3,0.953,1.54,0.594,1.000,0.00,3.12,84,28,29.0,2320,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
100.965,9.40,0.24,30.7,9.41,103.5,11.3,0.977,1.54,0.594,1.000,0.00,3.12,84,28,27.0,2317,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.043,9.40,0.24,181.3,9.42,103.5,11.3,0.984,1.54,0.594,1.000,0.00,3.12,84,28,27.0,2322,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.120,9.40,0.24,29.7,9.42,103.5,11.3,0.953,1.54,0.594,1.000,0.00,2.34,84,28,29.0,2318,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.197,9.36,0.24,30.7,9.38,103.5,11.3,0.992,1.54,0.594,1.000,0.00,2.34,84,28,29.0,2315,0,13.92,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.276,9.39,0.24,29.6,9.39,103.5,11.3,0.945,1.54,0.594,1.000,0.00,2.34,84,28,28.0,2311,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.354,9.36,0.24,181.3,9.37,103.5,11.3,0.977,1.54,0.594,1.000,0.00,2.34,84,28,27.0,2312,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.432,9.32,0.24,181.3,9.34,103.5,11.3,0.953,1.54,0.594,1.000,0.00,2.34,84,28,28.0,2310,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.509,9.30,0.24,30.1,9.33,103.5,11.3,0.953,1.54,0.594,1.000,0.00,1.56,84,28,28.0,2308,0,13.84,38.0,38.0,0.50,0.0,0.0,3.12,1.58,0.000
101.588,9.30,0.24,29.5,9.30,103.5,11.3,0.969,1.54,0.594,1.000,0.00,1.56,84,28,29.0,2299,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.58,0.000
101.667,9.26,0.24,30.7,9.28,102.4,10.9,0.969,1.54,0.594,1.000,0.00,3.12,84,28,27.0,2297,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.58,0.000
101.745,9.26,0.24,30.7,9.26,102.4,10.9,0.969,1.54,0.594,1.000,0.00,1.56,84,28,28.0,2295,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
101.823,9.24,0.24,181.3,9.25,102.4,10.9,0.945,1.54,0.594,1.000,0.00,1.56,84,28,28.0,2294,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
101.901,9.23,0.24,30.1,9.23,102.4,10.9,0.984,1.54,0.594,1.000,0.00,0.78,84,28,28.0,2290,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
101.978,9.20,0.24,29.3,9.20,102.4,10.9,0.945,1.54,0.594,1.000,0.00,0.78,84,28,27.0,2294,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.056,9.21,0.24,30.0,9.20,102.4,10.9,0.977,1.54,0.594,1.000,0.00,0.78,84,28,28.0,2290,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.134,9.20,0.24,181.3,9.19,102.4,10.9,0.938,1.54,0.594,1.000,0.00,0.78,84,28,27.0,2293,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.211,9.23,0.24,181.3,9.21,102.4,10.9,0.977,1.54,0.594,1.000,0.00,0.00,84,28,27.0,2283,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.289,9.17,0.24,27.7,9.17,102.4,10.9,0.945,1.54,0.594,1.000,0.00,0.00,84,28,28.0,2284,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.368,9.17,0.24,27.5,9.16,102.4,10.9,0.953,1.54,0.594,1.000,0.00,0.00,84,28,29.0,2279,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.446,9.15,0.24,28.3,9.11,102.4,10.9,0.969,1.54,0.594,1.000,0.00,0.00,84,28,26.0,2276,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.523,9.10,0.24,28.3,9.09,102.4,10.9,0.961,1.54,0.594,1.000,0.00,-0.78,84,28,28.0,2272,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.58,0.000
102.601,9.09,0.24,181.3,9.07,102.4,10.9,0.961,1.54,0.594,1.000,0.00,-0.78,84,28,29.0,2268,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.58,0.000
102.680,9.07,0.24,28.1,9.07,102.4,10.9,0.945,1.54,0.594,1.000,0.00,-0.78,84,28,27.0,2267,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.758,9.05,0.24,30.7,9.04,102.4,10.9,0.984,1.54,0.594,1.000,0.00,-1.56,84,28,27.0,2264,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.836,9.05,0.24,30.3,9.04,102.4,10.9,0.945,1.54,0.594,1.000,0.00,-1.56,84,28,27.0,2254,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.914,9.07,0.24,181.3,9.07,102.4,10.9,1.000,1.54,0.594,1.000,0.00,-1.56,84,28,27.0,2253,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
102.991,9.04,0.24,181.3,9.04,102.4,10.9,0.961,1.54,0.594,1.000,0.00,-1.56,84,28,28.0,2299,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.071,9.01,0.24,27.7,9.02,102.4,11.3,0.969,1.54,0.594,1.000,0.00,0.00,85,28,27.0,2235,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.58,0.000
103.150,9.01,0.24,28.1,9.04,102.4,11.3,1.023,1.54,0.594,1.000,0.00,0.78,85,28,28.0,2237,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.227,9.00,0.24,30.7,9.01,102.4,11.3,0.977,1.54,0.594,1.000,0.00,0.78,85,28,26.0,2228,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.305,8.96,0.24,30.7,8.96,102.4,11.3,1.008,1.54,0.594,1.000,0.00,1.56,85,28,27.0,2229,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.383,8.95,0.24,181.3,8.93,102.4,11.3,0.992,1.54,0.594,1.000,0.00,1.56,85,29,29.0,2226,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.462,8.96,0.24,27.7,8.94,102.4,11.3,0.992,1.54,0.594,1.000,0.00,2.34,85,29,27.0,2224,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.540,8.95,0.24,29.3,8.94,102.4,11.3,0.961,1.54,0.594,1.000,0.00,0.78,85,29,29.0,2217,0,13.84,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.617,8.97,0.24,30.3,8.95,102.4,11.3,0.992,1.54,0.594,1.000,0.00,0.78,85,29,27.0,2217,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.696,8.98,0.24,181.3,8.97,102.4,11.3,0.953,1.54,0.594,1.000,0.00,0.00,85,29,28.0,2214,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.775,8.94,0.24,181.3,8.94,102.4,11.3,0.984,1.54,0.594,1.000,0.00,0.00,85,29,27.0,2216,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
103.852,8.92,0.24,28.8,8.94,102.4,11.3,1.000,1.54,0.594,1.000,0.00,0.00,85,29,29.0,2213,0,13.92,38.0,38.0,0.50,0.0,0.0,2.73,1.56,0.000
